time,lat,lon,ele
2025-09-05 17:39:36.366770,37.0374941,-83.1781657,565.62
2025-09-05 17:39:36.910474,37.0374895,-83.1781758,565.76
2025-09-05 17:39:37.386852,37.0374854,-83.1781853,565.75
2025-09-05 17:39:37.866954,37.0374827,-83.1781927,565.82
2025-09-05 17:39:38.407121,37.0374784,-83.1782021,565.26
2025-09-05 17:39:38.886949,37.0374729,-83.1782090,565.20
2025-09-05 17:39:39.366549,37.0374679,-83.1782179,565.17
2025-09-05 17:39:39.907311,37.0374640,-83.1782272,565.16
2025-09-05 17:39:40.386710,37.0374616,-83.1782333,564.99
2025-09-05 17:39:40.866737,37.0374595,-83.1782381,564.98
2025-09-05 17:39:41.406597,37.0374573,-83.1782451,565.10
2025-09-05 17:39:41.886899,37.0374534,-83.1782499,565.13
2025-09-05 17:39:42.367451,37.0374472,-83.1782567,564.72
2025-09-05 17:39:42.906357,37.0374463,-83.1782634,564.54
2025-09-05 17:39:43.386888,37.0374472,-83.1782673,564.38
2025-09-05 17:39:43.867096,37.0374454,-83.1782754,563.63
2025-09-05 17:39:44.408216,37.0374418,-83.1782829,564.36
2025-09-05 17:39:44.888306,37.0374345,-83.1782944,563.90
2025-09-05 17:39:45.367008,37.0374262,-83.1783105,562.61
2025-09-05 17:39:45.846497,37.0374192,-83.1783256,561.51
2025-09-05 17:39:46.446912,37.0374167,-83.1783378,560.70
2025-09-05 17:39:46.867816,37.0374104,-83.1783472,560.49
2025-09-05 17:39:47.405899,37.0374041,-83.1783554,559.83
2025-09-05 17:39:47.895304,37.0373969,-83.1783662,559.32
2025-09-05 17:39:48.366036,37.0373900,-83.1783770,559.07
2025-09-05 17:39:48.846510,37.0373813,-83.1783862,558.60
2025-09-05 17:39:54.366253,37.0372835,-83.1784464,558.90
2025-09-05 17:40:03.367696,37.0371697,-83.1786139,552.20
2025-09-05 17:40:08.888310,37.0370701,-83.1787201,547.42
2025-09-05 17:40:09.366186,37.0370640,-83.1787274,547.54
2025-09-05 17:40:09.846251,37.0370605,-83.1787310,548.29
2025-09-05 17:40:10.327042,37.0370559,-83.1787301,549.13
2025-09-05 17:40:11.346468,37.0370475,-83.1787346,549.84
2025-09-05 17:40:11.887331,37.0370394,-83.1787409,549.89
2025-09-05 17:40:12.366672,37.0370299,-83.1787423,551.58
2025-09-05 17:40:12.852493,37.0370177,-83.1787463,551.32
2025-09-05 17:40:13.386071,37.0370048,-83.1787486,551.13
2025-09-05 17:40:13.865836,37.0369927,-83.1787539,550.76
2025-09-05 17:40:15.847773,37.0369457,-83.1787748,549.14
2025-09-05 17:40:16.326560,37.0369343,-83.1787799,549.61
2025-09-05 17:40:16.872988,37.0369314,-83.1787842,549.33
2025-09-05 17:40:17.346721,37.0369256,-83.1787856,549.12
2025-09-05 17:40:17.826954,37.0369204,-83.1787843,549.33
2025-09-05 17:40:18.370278,37.0369154,-83.1787839,549.46
2025-09-05 17:40:18.846565,37.0369098,-83.1787860,549.32
2025-09-05 17:40:19.326791,37.0369036,-83.1787836,549.08
2025-09-05 17:40:19.807306,37.0368977,-83.1787802,549.52
2025-09-05 17:40:20.346827,37.0368872,-83.1787757,549.75
2025-09-05 17:40:20.830666,37.0368736,-83.1787729,550.31
2025-09-05 17:40:21.366341,37.0368635,-83.1787726,550.20
2025-09-05 17:40:21.846451,37.0368543,-83.1787716,550.23
2025-09-05 17:40:22.328011,37.0368422,-83.1787695,550.34
2025-09-05 17:40:25.811909,37.0367708,-83.1787700,546.16
2025-09-05 17:40:26.346956,37.0367617,-83.1787704,545.90
2025-09-05 17:40:26.827077,37.0367519,-83.1787667,546.27
2025-09-05 17:40:36.793330,37.0366334,-83.1787036,544.11
2025-09-05 17:40:37.325937,37.0366280,-83.1786995,543.80
2025-09-05 17:40:37.806933,37.0366242,-83.1786934,543.50
2025-09-05 17:40:38.288152,37.0366198,-83.1786929,542.47
2025-09-05 17:40:38.826052,37.0366160,-83.1786865,542.42
2025-09-05 17:40:39.308104,37.0366111,-83.1786819,542.48
2025-09-05 17:40:39.786603,37.0366058,-83.1786742,542.50
2025-09-05 17:40:40.326806,37.0366018,-83.1786673,542.26
2025-09-05 17:40:40.808117,37.0365992,-83.1786654,541.05
2025-09-05 17:40:41.288704,37.0365951,-83.1786592,540.57
2025-09-05 17:40:41.826715,37.0365908,-83.1786505,540.39
2025-09-05 17:40:42.307045,37.0365881,-83.1786447,540.18
2025-09-05 17:40:42.785494,37.0365866,-83.1786353,540.28
2025-09-05 17:40:43.325800,37.0365834,-83.1786266,540.27
2025-09-05 17:40:43.805958,37.0365826,-83.1786182,540.54
2025-09-05 17:40:44.286817,37.0365785,-83.1786095,539.87
2025-09-05 17:40:44.827089,37.0365738,-83.1786051,539.72
2025-09-05 17:40:45.307050,37.0365703,-83.1785967,539.69
2025-09-05 17:40:45.786142,37.0365688,-83.1785888,539.75
2025-09-05 17:40:46.326393,37.0365652,-83.1785718,540.34
2025-09-05 17:40:46.808427,37.0365621,-83.1785663,539.65
2025-09-05 17:40:47.299686,37.0365660,-83.1785584,538.85
2025-09-05 17:40:47.766608,37.0365614,-83.1785479,538.51
2025-09-05 17:40:48.305947,37.0365541,-83.1785341,537.78
2025-09-05 17:40:48.786953,37.0365530,-83.1785172,537.54
2025-09-05 17:40:49.265876,37.0365550,-83.1784987,537.10
2025-09-05 17:41:04.326374,37.0362739,-83.1782091,533.31
2025-09-05 17:41:04.806110,37.0362426,-83.1782392,533.39
2025-09-05 17:41:05.286544,37.0362081,-83.1782738,533.48
2025-09-05 17:41:05.825587,37.0361718,-83.1783127,533.82
2025-09-05 17:41:06.306135,37.0361328,-83.1783568,533.59
2025-09-05 17:41:06.786051,37.0360909,-83.1784046,533.26
2025-09-05 17:41:07.326739,37.0360455,-83.1784564,532.60
2025-09-05 17:41:07.806825,37.0359967,-83.1785079,532.11
2025-09-05 17:41:08.285223,37.0359553,-83.1785529,531.52
2025-09-05 17:41:13.265887,37.0353441,-83.1792525,523.93
2025-09-05 17:41:13.805817,37.0352905,-83.1793357,523.33
2025-09-05 17:41:14.285543,37.0352495,-83.1794056,522.86
2025-09-05 17:41:14.768121,37.0351921,-83.1795159,522.06
2025-09-05 17:41:15.305366,37.0351486,-83.1796124,521.37
2025-09-05 17:41:15.785331,37.0351078,-83.1797109,520.82
2025-09-05 17:41:16.266941,37.0350762,-83.1797910,520.17
2025-09-05 17:41:16.746300,37.0350284,-83.1799116,519.05
2025-09-05 17:41:17.285213,37.0349910,-83.1800141,518.27
2025-09-05 17:41:17.766356,37.0349540,-83.1801171,517.59
2025-09-05 17:41:18.245393,37.0349174,-83.1802206,516.62
2025-09-05 17:41:18.785453,37.0348803,-83.1803236,515.85
2025-09-05 17:41:19.745046,37.0348032,-83.1805257,514.66
2025-09-05 17:41:21.247944,37.0346666,-83.1808133,512.53
2025-09-05 17:41:21.785838,37.0346130,-83.1808999,512.01
2025-09-05 17:41:25.265246,37.0341502,-83.1813870,507.69
2025-09-05 17:41:25.745712,37.0340798,-83.1814435,506.95
2025-09-05 17:41:26.292717,37.0340084,-83.1814961,506.38
2025-09-05 17:41:26.765682,37.0339353,-83.1815450,505.86
2025-09-05 17:41:27.245738,37.0338613,-83.1815909,505.30
2025-09-05 17:41:27.786281,37.0337870,-83.1816350,504.74
2025-09-05 17:41:28.265366,37.0337129,-83.1816788,504.15
2025-09-05 17:41:28.745765,37.0336397,-83.1817246,503.61
2025-09-05 17:41:29.286025,37.0335677,-83.1817713,503.53
2025-09-05 17:41:29.765723,37.0334975,-83.1818207,503.30
2025-09-05 17:41:30.245113,37.0334291,-83.1818731,503.02
2025-09-05 17:41:30.725787,37.0333621,-83.1819297,502.74
2025-09-05 17:41:31.265818,37.0332961,-83.1819903,502.37
2025-09-05 17:41:31.745389,37.0332314,-83.1820545,501.99
2025-09-05 17:41:32.229462,37.0331803,-83.1821082,501.56
2025-09-05 17:41:32.765316,37.0331044,-83.1821912,500.84
2025-09-05 17:41:33.244869,37.0330413,-83.1822630,500.09
2025-09-05 17:41:33.786022,37.0329771,-83.1823356,499.40
2025-09-05 17:41:34.265851,37.0329108,-83.1824086,498.50
2025-09-05 17:41:34.752554,37.0328421,-83.1824803,497.83
2025-09-05 17:41:48.725770,37.0309194,-83.1833494,449.25
2025-09-05 17:41:50.765070,37.0308046,-83.1834007,439.08
2025-09-05 17:41:51.245606,37.0307853,-83.1834109,439.27
2025-09-05 17:41:51.726764,37.0307731,-83.1834197,440.35
2025-09-05 17:41:52.206042,37.0307598,-83.1834205,443.87
2025-09-05 17:41:52.745779,37.0307501,-83.1834154,448.07
2025-09-05 17:41:53.225444,37.0307440,-83.1834036,452.00
2025-09-05 17:41:53.768121,37.0307396,-83.1833863,453.85
2025-09-05 17:41:54.249011,37.0307395,-83.1833629,455.54
2025-09-05 17:41:54.725381,37.0307464,-83.1833357,457.17
2025-09-05 17:41:55.265454,37.0307598,-83.1833068,458.05
2025-09-05 17:41:58.265683,37.0309258,-83.1831215,458.07
2025-09-05 17:41:58.746231,37.0309575,-83.1830879,457.55
2025-09-05 17:41:59.224724,37.0309869,-83.1830548,457.30
2025-09-05 17:41:59.765113,37.0310140,-83.1830227,457.89
2025-09-05 17:42:00.245613,37.0310393,-83.1829921,458.39
2025-09-05 17:42:21.664829,37.0320353,-83.1818218,469.07
2025-09-05 17:42:22.204858,37.0320571,-83.1817863,470.06
2025-09-05 17:42:33.725201,37.0324422,-83.1810252,476.59
2025-09-05 17:42:34.205460,37.0324595,-83.1809959,476.55
2025-09-05 17:42:34.690568,37.0324770,-83.1809671,476.45
2025-09-05 17:42:35.224539,37.0324945,-83.1809392,476.42
2025-09-05 17:42:35.705149,37.0325124,-83.1809110,476.43
2025-09-05 17:42:36.184894,37.0325305,-83.1808832,476.17
2025-09-05 17:42:36.665191,37.0325490,-83.1808563,476.18
2025-09-05 17:42:37.204595,37.0325676,-83.1808281,476.17
2025-09-05 17:42:37.684643,37.0325866,-83.1808007,476.02
2025-09-05 17:42:38.168657,37.0326017,-83.1807787,476.01
2025-09-05 17:42:38.644797,37.0326197,-83.1807521,475.86
2025-09-05 17:42:39.185155,37.0326415,-83.1807193,475.87
2025-09-05 17:42:39.664143,37.0326565,-83.1806971,475.93
2025-09-05 17:42:40.206178,37.0326798,-83.1806624,475.98
2025-09-05 17:42:40.684877,37.0327002,-83.1806323,475.88
2025-09-05 17:42:41.165918,37.0327205,-83.1806019,475.77
2025-09-05 17:42:41.705111,37.0327409,-83.1805692,475.68
2025-09-05 17:42:42.184369,37.0327607,-83.1805343,475.56
2025-09-05 17:42:42.665202,37.0327818,-83.1804979,475.43
2025-09-05 17:42:43.204860,37.0328019,-83.1804588,475.18
2025-09-05 17:42:43.685415,37.0328208,-83.1804181,474.98
2025-09-05 17:42:44.165306,37.0328390,-83.1803769,474.76
2025-09-05 17:42:44.644866,37.0328559,-83.1803351,474.79
2025-09-05 17:42:45.184555,37.0328720,-83.1802934,474.56
2025-09-05 17:42:45.664230,37.0328880,-83.1802507,474.51
2025-09-05 17:42:46.204488,37.0329035,-83.1802077,474.40
2025-09-05 17:42:46.683993,37.0329173,-83.1801647,474.17
2025-09-05 17:42:47.164865,37.0329306,-83.1801222,474.00
2025-09-05 17:42:47.704334,37.0329444,-83.1800796,473.81
2025-09-05 17:42:52.684788,37.0330392,-83.1797227,469.91
2025-09-05 17:42:53.164823,37.0330443,-83.1796930,469.49
2025-09-05 17:42:53.645377,37.0330488,-83.1796622,469.33
2025-09-05 17:42:54.185094,37.0330535,-83.1796303,469.36
2025-09-05 17:42:54.663834,37.0330586,-83.1795974,469.25
2025-09-05 17:42:55.147862,37.0330625,-83.1795652,469.11
2025-09-05 17:42:55.683737,37.0330637,-83.1795318,469.13
2025-09-05 17:42:56.164395,37.0330676,-83.1794971,469.16
2025-09-05 17:42:56.644515,37.0330724,-83.1794627,468.94
2025-09-05 17:42:57.124709,37.0330757,-83.1794327,468.89
2025-09-05 17:42:57.664742,37.0330804,-83.1793866,468.56
2025-09-05 17:42:58.144238,37.0330844,-83.1793441,468.56
2025-09-05 17:42:58.685073,37.0330897,-83.1793004,468.46
2025-09-05 17:42:59.165977,37.0330945,-83.1792646,468.21
2025-09-05 17:42:59.644250,37.0331020,-83.1792107,467.78
2025-09-05 17:43:00.245515,37.0331094,-83.1791668,467.26
2025-09-05 17:43:00.664709,37.0331188,-83.1791232,466.52
2025-09-05 17:43:01.144688,37.0331303,-83.1790781,465.69
2025-09-05 17:43:01.688982,37.0331443,-83.1790307,465.10
2025-09-05 17:43:39.604228,37.0339653,-83.1759537,449.47
2025-09-05 17:43:40.145679,37.0339586,-83.1759235,449.52
2025-09-05 17:44:21.064314,37.0322772,-83.1742821,456.80
2025-09-05 17:44:21.604403,37.0322758,-83.1742756,456.63
2025-09-05 17:44:22.143694,37.0322742,-83.1742714,456.68
2025-09-05 17:44:22.563035,37.0322734,-83.1742686,456.68
2025-09-05 17:44:23.104908,37.0322728,-83.1742681,456.58
2025-09-05 17:44:23.583668,37.0322730,-83.1742684,456.48
2025-09-05 17:44:24.064419,37.0322728,-83.1742676,456.50
2025-09-05 17:44:24.604079,37.0322712,-83.1742674,456.57
2025-09-05 17:44:25.083785,37.0322705,-83.1742669,456.59
2025-09-05 17:44:25.565350,37.0322698,-83.1742659,456.68
2025-09-05 17:44:26.103944,37.0322694,-83.1742653,456.69
2025-09-05 17:44:26.584419,37.0322689,-83.1742646,456.62
2025-09-05 17:44:27.063253,37.0322682,-83.1742635,456.49
2025-09-05 17:44:27.602760,37.0322673,-83.1742607,456.37
2025-09-05 17:44:28.083352,37.0322664,-83.1742552,456.23
2025-09-05 17:44:28.563442,37.0322661,-83.1742477,456.16
2025-09-05 17:44:29.102994,37.0322657,-83.1742387,456.07
2025-09-05 17:44:29.583820,37.0322661,-83.1742276,456.14
2025-09-05 17:44:30.063611,37.0322679,-83.1742153,456.16
2025-09-05 17:44:30.602775,37.0322716,-83.1742011,456.14
2025-09-05 17:44:31.083524,37.0322775,-83.1741860,456.17
2025-09-05 17:44:31.563711,37.0322861,-83.1741719,456.23
2025-09-05 17:44:32.104731,37.0322962,-83.1741582,456.38
2025-09-05 17:44:32.582630,37.0323074,-83.1741466,456.14
2025-09-05 17:44:33.063293,37.0323189,-83.1741361,456.06
2025-09-05 17:44:33.547509,37.0323283,-83.1741270,455.84
2025-09-05 17:44:34.082994,37.0323369,-83.1741193,455.64
2025-09-05 17:44:34.563623,37.0323444,-83.1741116,455.54
2025-09-05 17:44:35.043961,37.0323510,-83.1741015,455.42
2025-09-05 17:44:35.582626,37.0323554,-83.1740914,455.46
2025-09-05 17:44:36.063063,37.0323604,-83.1740837,455.57
2025-09-05 17:44:36.546499,37.0323643,-83.1740754,455.65
2025-09-05 17:45:01.563026,37.0327819,-83.1734096,459.10
2025-09-05 17:45:02.043350,37.0327922,-83.1733950,459.22
2025-09-05 17:45:02.525772,37.0328031,-83.1733817,459.91
2025-09-05 17:45:03.003720,37.0328148,-83.1733675,460.59
2025-09-05 17:45:03.544902,37.0328252,-83.1733521,461.56
2025-09-05 17:45:04.024040,37.0328344,-83.1733402,461.71
2025-09-05 17:45:04.563398,37.0328425,-83.1733302,462.04
2025-09-05 17:45:05.042890,37.0328496,-83.1733231,462.54
2025-09-05 17:45:50.522446,37.0332045,-83.1729098,468.29
2025-09-05 17:46:43.922963,37.0336392,-83.1722487,482.73
2025-09-05 17:46:51.901686,37.0337318,-83.1719652,490.78
2025-09-05 17:46:52.443961,37.0337341,-83.1719523,490.94
2025-09-05 17:46:52.922678,37.0337358,-83.1719460,492.50
2025-09-05 17:46:53.401863,37.0337388,-83.1719251,492.48
2025-09-05 17:46:53.941493,37.0337430,-83.1719086,493.99
2025-09-05 17:46:54.421891,37.0337462,-83.1718885,494.18
2025-09-05 17:46:54.902567,37.0337486,-83.1718776,494.73
2025-09-05 17:46:55.441639,37.0337510,-83.1718667,495.44
2025-09-05 17:46:55.921733,37.0337562,-83.1718560,496.69
2025-09-05 17:46:56.401808,37.0337618,-83.1718416,496.62
2025-09-05 17:46:56.941522,37.0337666,-83.1718331,497.02
2025-09-05 17:46:57.422112,37.0337699,-83.1718267,497.33
2025-09-05 17:46:57.902159,37.0337703,-83.1718246,497.62
2025-09-05 17:46:58.441937,37.0337716,-83.1718230,497.70
2025-09-05 17:46:58.922139,37.0337742,-83.1718175,497.96
2025-09-05 17:46:59.401571,37.0337762,-83.1718106,498.98
2025-09-05 17:46:59.942283,37.0337795,-83.1718002,499.26
2025-09-05 17:47:00.422021,37.0337832,-83.1717976,500.12
2025-09-05 17:47:00.901376,37.0337850,-83.1717915,501.04
2025-09-05 17:47:01.441953,37.0337861,-83.1717829,501.63
2025-09-05 17:47:01.921619,37.0337906,-83.1717725,501.74
2025-09-05 17:47:02.401953,37.0337951,-83.1717556,500.61
2025-09-05 17:47:02.941458,37.0338030,-83.1717416,499.97
2025-09-05 17:47:03.422902,37.0338091,-83.1717314,500.56
2025-09-05 17:47:03.901974,37.0338140,-83.1717197,501.11
2025-09-05 17:47:04.446218,37.0338165,-83.1717120,501.44
2025-09-05 17:47:04.921575,37.0338233,-83.1717032,500.88
2025-09-05 17:47:05.400858,37.0338308,-83.1716935,500.99
2025-09-05 17:47:05.943163,37.0338368,-83.1716824,500.95
2025-09-05 17:47:06.421701,37.0338441,-83.1716698,500.15
2025-09-05 17:47:06.902197,37.0338497,-83.1716534,499.73
2025-09-05 17:47:07.442010,37.0338550,-83.1716374,500.15
2025-09-05 17:47:07.921572,37.0338616,-83.1716219,499.89
2025-09-05 17:47:08.402525,37.0338676,-83.1716082,500.14
2025-09-05 17:47:08.941406,37.0338708,-83.1715939,500.07
2025-09-05 17:47:09.422447,37.0338760,-83.1715815,500.22
2025-09-05 17:47:09.901912,37.0338816,-83.1715712,499.92
2025-09-05 17:47:15.422191,37.0339039,-83.1714272,501.84
2025-09-05 17:47:15.903607,37.0339035,-83.1714118,501.58
2025-09-05 17:47:16.381858,37.0339063,-83.1714053,501.19
2025-09-05 17:47:16.921727,37.0339078,-83.1713946,501.34
2025-09-05 17:47:17.402036,37.0339055,-83.1713798,501.43
2025-09-05 17:47:17.882389,37.0339042,-83.1713642,502.07
2025-09-05 17:47:18.421788,37.0339006,-83.1713491,502.46
2025-09-05 17:47:18.901650,37.0338984,-83.1713361,503.16
2025-09-05 17:47:19.381850,37.0338919,-83.1713198,503.74
2025-09-05 17:47:19.925279,37.0338813,-83.1713048,503.88
2025-09-05 17:47:20.403732,37.0338678,-83.1712887,503.76
2025-09-05 17:47:20.882532,37.0338527,-83.1712700,503.77
2025-09-05 17:47:21.421287,37.0338358,-83.1712561,504.92
2025-09-05 17:47:21.901113,37.0338167,-83.1712401,505.70
2025-09-05 17:47:22.381372,37.0337964,-83.1712278,505.31
2025-09-05 17:47:22.921802,37.0337760,-83.1712109,504.87
2025-09-05 17:47:23.401867,37.0337566,-83.1711997,505.19
2025-09-05 17:47:23.881433,37.0337420,-83.1711930,505.41
2025-09-05 17:47:24.420870,37.0337282,-83.1711907,505.56
2025-09-05 17:47:24.903531,37.0337118,-83.1711901,506.61
2025-09-05 17:47:25.381648,37.0336977,-83.1711897,507.44
2025-09-05 17:47:25.925335,37.0336872,-83.1711894,507.45
2025-09-05 17:47:26.402592,37.0336748,-83.1711867,507.55
2025-09-05 17:47:26.881390,37.0336649,-83.1711900,507.16
2025-09-05 17:47:27.421559,37.0336502,-83.1711943,507.51
2025-09-05 17:47:27.901360,37.0336378,-83.1711984,507.76
2025-09-05 17:47:28.380924,37.0336313,-83.1712038,507.99
2025-09-05 17:47:28.862710,37.0336198,-83.1712110,508.21
2025-09-05 17:47:29.401863,37.0336061,-83.1712181,508.50
2025-09-05 17:47:29.883972,37.0335910,-83.1712273,508.61
2025-09-05 17:47:30.360960,37.0335746,-83.1712382,508.19
2025-09-05 17:47:30.901670,37.0335563,-83.1712521,507.94
2025-09-05 17:47:31.381792,37.0335357,-83.1712577,507.90
2025-09-05 17:47:31.864610,37.0335144,-83.1712733,508.45
2025-09-05 17:47:32.401459,37.0334962,-83.1712926,508.73
2025-09-05 17:47:32.881484,37.0334801,-83.1713142,509.33
2025-09-05 17:47:33.361280,37.0334612,-83.1713368,508.98
2025-09-05 17:47:33.901642,37.0334393,-83.1713612,508.03
2025-09-05 17:47:34.381252,37.0334190,-83.1713796,508.59
2025-09-05 17:47:34.861448,37.0333998,-83.1713996,508.60
2025-09-05 17:47:35.401559,37.0333811,-83.1714171,508.90
2025-09-05 17:47:35.882121,37.0333637,-83.1714339,509.54
2025-09-05 17:47:36.361743,37.0333470,-83.1714505,509.92
2025-09-05 17:47:36.901353,37.0333304,-83.1714572,510.45
2025-09-05 17:47:37.381157,37.0333109,-83.1714679,510.64
2025-09-05 17:47:37.861478,37.0332887,-83.1714758,511.58
2025-09-05 17:47:38.407069,37.0332694,-83.1714888,511.81
2025-09-05 17:47:38.881565,37.0332526,-83.1715038,512.84
2025-09-05 17:47:39.361669,37.0332380,-83.1715175,513.34
2025-09-05 17:47:39.841776,37.0332228,-83.1715332,514.57
2025-09-05 17:47:40.381682,37.0332133,-83.1715503,515.48
2025-09-05 17:47:40.861061,37.0331874,-83.1715722,515.78
2025-09-05 17:47:41.342272,37.0331690,-83.1715854,516.48
2025-09-05 17:47:41.882062,37.0331438,-83.1716071,517.07
2025-09-05 17:47:42.361275,37.0331226,-83.1716215,517.46
2025-09-05 17:47:42.840826,37.0331052,-83.1716376,518.25
2025-09-05 17:47:43.381186,37.0330874,-83.1716516,518.80
2025-09-05 17:47:43.860693,37.0330696,-83.1716630,519.37
2025-09-05 17:47:44.401566,37.0330514,-83.1716717,519.15
2025-09-05 17:47:44.881791,37.0330348,-83.1716770,518.82
2025-09-05 17:47:45.363037,37.0330112,-83.1716830,518.16
2025-09-05 17:47:45.901341,37.0329890,-83.1716851,518.07
2025-09-05 17:47:46.381492,37.0329691,-83.1716855,517.36
2025-09-05 17:47:46.860909,37.0329540,-83.1716831,517.28
2025-09-05 17:47:47.342267,37.0329334,-83.1716849,517.82
2025-09-05 17:47:47.888683,37.0329182,-83.1716808,517.73
2025-09-05 17:47:48.361534,37.0329062,-83.1716784,517.69
2025-09-05 17:47:48.844060,37.0328889,-83.1716796,517.74
2025-09-05 17:47:49.322046,37.0328743,-83.1716824,517.96
2025-09-05 17:47:49.861501,37.0328614,-83.1716859,519.11
2025-09-05 17:47:50.401156,37.0328499,-83.1716868,519.37
2025-09-05 17:47:50.881669,37.0328404,-83.1716877,519.89
2025-09-05 17:47:51.361587,37.0328375,-83.1716888,520.46
2025-09-05 17:47:51.848125,37.0328235,-83.1716912,520.41
2025-09-05 17:47:52.381170,37.0328123,-83.1716920,520.31
2025-09-05 17:47:52.861130,37.0328047,-83.1716891,519.94
2025-09-05 17:47:53.341072,37.0327897,-83.1716945,520.63
2025-09-05 17:47:53.881413,37.0327713,-83.1717061,520.40
2025-09-05 17:47:54.360915,37.0327588,-83.1717070,519.90
2025-09-05 17:47:54.847527,37.0327344,-83.1717167,519.49
2025-09-05 17:47:55.381259,37.0327138,-83.1717275,519.58
2025-09-05 17:47:55.860815,37.0326983,-83.1717380,519.95
2025-09-05 17:47:56.340755,37.0326778,-83.1717508,519.95
2025-09-05 17:47:56.881628,37.0326533,-83.1717672,520.12
2025-09-05 17:47:57.365685,37.0326338,-83.1717808,520.64
2025-09-05 17:47:57.844917,37.0326102,-83.1717916,521.27
2025-09-05 17:47:58.381330,37.0325842,-83.1718025,521.70
2025-09-05 17:47:58.861370,37.0325548,-83.1718126,522.28
2025-09-05 17:47:59.341877,37.0325286,-83.1718229,522.94
2025-09-05 17:47:59.821471,37.0325060,-83.1718285,522.71
2025-09-05 17:48:00.364854,37.0324818,-83.1718311,523.12
2025-09-05 17:48:02.343770,37.0323980,-83.1717975,523.76
2025-09-05 17:48:02.881851,37.0323840,-83.1717884,522.72
2025-09-05 17:48:03.362145,37.0323722,-83.1717796,521.59
2025-09-05 17:48:03.841303,37.0323617,-83.1717679,520.86
2025-09-05 17:48:04.382118,37.0323486,-83.1717562,520.92
2025-09-05 17:48:04.860946,37.0323392,-83.1717437,521.10
2025-09-05 17:48:05.341089,37.0323250,-83.1717287,521.42
2025-09-05 17:48:05.883306,37.0323116,-83.1717085,521.36
2025-09-05 17:48:06.361610,37.0322981,-83.1716861,521.60
2025-09-05 17:48:06.841389,37.0322850,-83.1716613,521.58
2025-09-05 17:48:07.380600,37.0322734,-83.1716325,522.17
2025-09-05 17:48:07.860837,37.0322608,-83.1716031,522.33
2025-09-05 17:48:08.340567,37.0322555,-83.1715724,522.62
2025-09-05 17:48:08.881253,37.0322498,-83.1715433,523.14
2025-09-05 17:48:09.364674,37.0322451,-83.1715138,523.78
2025-09-05 17:48:09.841272,37.0322398,-83.1714826,524.12
2025-09-05 17:48:10.381485,37.0322349,-83.1714533,525.78
2025-09-05 17:48:10.861094,37.0322299,-83.1714241,526.72
2025-09-05 17:48:11.341220,37.0322252,-83.1713953,527.86
2025-09-05 17:48:11.820951,37.0322233,-83.1713679,529.10
2025-09-05 17:48:12.362127,37.0322190,-83.1713404,529.63
2025-09-05 17:48:12.841599,37.0322125,-83.1713160,530.31
2025-09-05 17:48:13.321550,37.0322043,-83.1712892,530.48
2025-09-05 17:48:13.861101,37.0321987,-83.1712639,531.38
2025-09-05 17:48:14.340371,37.0321936,-83.1712382,532.36
2025-09-05 17:48:14.820543,37.0321862,-83.1712126,533.22
2025-09-05 17:48:15.360837,37.0321797,-83.1711895,533.61
2025-09-05 17:48:15.840860,37.0321752,-83.1711662,534.55
2025-09-05 17:48:16.325308,37.0321741,-83.1711465,535.11
2025-09-05 17:48:16.860999,37.0321725,-83.1711316,535.82
2025-09-05 17:48:17.341362,37.0321662,-83.1711105,536.27
2025-09-05 17:48:17.821158,37.0321600,-83.1710932,537.23
2025-09-05 17:48:18.362956,37.0321561,-83.1710771,538.13
2025-09-05 17:48:18.842002,37.0321520,-83.1710580,539.48
2025-09-05 17:48:19.321731,37.0321452,-83.1710394,540.37
2025-09-05 17:48:19.860686,37.0321367,-83.1710271,542.07
2025-09-05 17:48:20.341208,37.0321305,-83.1710110,543.51
2025-09-05 17:48:20.820968,37.0321214,-83.1709961,544.02
2025-09-05 17:48:21.360886,37.0321119,-83.1709852,543.41
2025-09-05 17:48:21.840731,37.0321065,-83.1709833,542.35
2025-09-05 17:48:22.320882,37.0320926,-83.1709751,542.60
2025-09-05 17:48:22.860837,37.0320832,-83.1709685,543.21
2025-09-05 17:48:23.340430,37.0320758,-83.1709705,542.38
2025-09-05 17:48:29.341250,37.0319760,-83.1709976,521.32
2025-09-05 17:48:29.820445,37.0319637,-83.1710026,519.69
2025-09-05 17:48:30.301810,37.0319493,-83.1710021,518.58
2025-09-05 17:48:30.840206,37.0319440,-83.1710074,516.94
2025-09-05 17:48:31.320984,37.0319388,-83.1710208,513.68
2025-09-05 17:48:31.805413,37.0319247,-83.1710293,512.02
2025-09-05 17:48:32.340439,37.0319141,-83.1710348,508.81
2025-09-05 17:48:32.820457,37.0319113,-83.1710486,504.42
2025-09-05 17:48:33.301725,37.0319041,-83.1710596,500.79
2025-09-05 17:48:33.840888,37.0318938,-83.1710775,496.38
2025-09-05 17:48:34.321189,37.0318798,-83.1710967,494.77
2025-09-05 17:48:34.801652,37.0318571,-83.1711042,495.13
2025-09-05 17:48:35.341616,37.0318585,-83.1711194,491.92
2025-09-05 17:48:35.820661,37.0318683,-83.1711341,486.85
2025-09-05 17:48:36.304263,37.0318635,-83.1711381,483.30
2025-09-05 17:48:36.841025,37.0318569,-83.1711354,480.99
2025-09-05 17:48:37.321240,37.0318352,-83.1711300,477.48
